tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_anchor,m_internal,m_anchor_i,m_internal_i,m_tgt1,m_day,m_confirm_bar
A4_k1_close_nearest,-1,2026-03-24 14:55:00+00:00,2026-03-24 14:54:00+00:00,24596.5,25080.0,2026-03-24 14:59:00+00:00,target,87.25,86.5,483.5,0.17890382626680454,0.18045501551189244,0.19958634953464321,-0.10910031023784902,173.0,25079.5,24633.0,121889,122193,24509.5,2026-03-24,122209
A4_k1_close_nearest,-1,2026-03-24 15:20:00+00:00,2026-03-24 15:19:00+00:00,24649.25,25080.0,2026-03-24 16:00:00+00:00,time,37.5,36.5,430.75,0.08473592571096925,0.08705745792222867,0.11085316308763785,-0.1195589088798607,73.0,25079.5,24659.5,121889,122209,24499.0,2026-03-24,122214
A4_k1_close_nearest,-1,2026-03-25 13:40:00+00:00,2026-03-25 13:39:00+00:00,24798.25,24864.25,2026-03-25 13:49:00+00:00,target,62.25,61.5,66.0,0.9318181818181818,0.9431818181818182,1.0303030303030303,-0.6098484848484849,123.0,24863.75,24801.75,122276,122464,24736.25,2026-03-25,122470
A4_k1_close_nearest,1,2026-03-25 14:05:00+00:00,2026-03-25 14:04:00+00:00,24711.25,24450.25,2026-03-25 14:21:00+00:00,target,90.75,90.0,261.0,0.3448275862068966,0.34770114942528735,0.35153256704980845,-0.038314176245210725,180.0,24450.75,24667.25,122197,122391,24801.75,2026-03-25,122475
A4_k1_close_nearest,-1,2026-03-25 14:40:00+00:00,2026-03-25 14:39:00+00:00,24794.25,24864.25,2026-03-25 15:16:00+00:00,target,150.0,149.25,70.0,2.132142857142857,2.142857142857143,2.4214285714285713,-0.5857142857142857,298.5,24863.75,24823.25,122276,122480,24644.5,2026-03-25,122482
A4_k1_close_nearest,-1,2026-03-26 13:30:00+00:00,2026-03-26 13:29:00+00:00,24472.25,24856.5,2026-03-26 13:30:00+00:00,target,45.5,44.75,384.25,0.11646063760572543,0.11841249186727391,0.1620039037085231,-0.0006506180871828237,89.5,24856.0,24474.5,122452,122742,24427.0,2026-03-26,122744
A4_k1_close_nearest,1,2026-03-26 13:35:00+00:00,2026-03-26 13:34:00+00:00,24438.75,24388.5,2026-03-26 13:39:00+00:00,stop,-50.0,-51.0,50.25,-1.0149253731343284,-0.9950248756218906,0.11442786069651742,-1.1044776119402986,-102.0,24389.0,24427.0,122734,122740,24474.5,2026-03-26,122745
A4_k1_close_nearest,-1,2026-03-26 13:50:00+00:00,2026-03-26 13:49:00+00:00,24481.25,24856.5,2026-03-26 14:46:00+00:00,target,54.5,53.75,375.25,0.14323784143904064,0.145236508994004,0.17055296469020653,-0.20253164556962025,107.5,24856.0,24505.25,122452,122716,24427.0,2026-03-26,122748
A4_k1_close_nearest,-1,2026-03-27 13:30:00+00:00,2026-03-27 13:29:00+00:00,23970.25,24737.75,2026-03-27 13:34:00+00:00,target,79.25,78.5,767.5,0.1022801302931596,0.103257328990228,0.1273615635179153,-0.013029315960912053,157.0,24737.25,23973.5,122627,123006,23891.25,2026-03-27,123020
A4_k1_close_nearest,-1,2026-03-27 15:05:00+00:00,2026-03-27 15:04:00+00:00,23848.75,24737.75,2026-03-27 16:00:00+00:00,time,-17.25,-18.25,889.0,-0.020528683914510685,-0.01940382452193476,0.08380202474690664,-0.08802024746906636,-36.5,24737.25,23853.75,122627,123037,23754.75,2026-03-27,123039
A4_k1_close_nearest,-1,2026-03-30 13:35:00+00:00,2026-03-30 13:34:00+00:00,23779.75,24216.25,2026-03-30 13:35:00+00:00,target,-17.5,-0.5,436.5,-0.001145475372279496,-0.04009163802978236,0.04639175257731959,-0.009163802978235968,-1.0,24215.75,23840.0,122955,123285,23797.5,2026-03-30,123297
A4_k1_close_nearest,1,2026-03-30 14:30:00+00:00,2026-03-30 14:29:00+00:00,23641.25,23443.75,2026-03-30 15:00:00+00:00,target,58.0,57.25,197.5,0.289873417721519,0.2936708860759494,0.37721518987341773,-0.3189873417721519,114.5,23444.25,23632.25,123146,123306,23699.0,2026-03-30,123308
A4_k1_close_nearest,-1,2026-03-31 14:30:00+00:00,2026-03-31 14:29:00+00:00,23883.0,23897.5,2026-03-31 14:33:00+00:00,stop,-14.25,-15.25,14.5,-1.0517241379310345,-0.9827586206896551,1.7413793103448276,-1.4827586206896552,-30.5,23897.0,23888.75,123579,123582,23811.25,2026-03-31,123584
A4_k1_close_nearest,-1,2026-04-01 13:30:00+00:00,2026-04-01 13:29:00+00:00,24404.0,24561.5,2026-04-01 14:52:00+00:00,stop,-157.25,-158.25,157.5,-1.0047619047619047,-0.9984126984126984,0.28253968253968254,-1.0174603174603174,-316.5,24561.0,24408.5,123839,123846,24352.25,2026-04-01,123848
A4_k1_close_nearest,-1,2026-04-02 13:55:00+00:00,2026-04-02 13:54:00+00:00,24161.25,24665.5,2026-04-02 16:00:00+00:00,time,-290.0,-291.0,504.25,-0.5770946950917204,-0.5751115518096183,0.017848289538919187,-0.8378780366881508,-582.0,24665.0,24176.0,123892,124076,24024.25,2026-04-02,124129
A4_k1_close_nearest,1,2026-04-06 13:30:00+00:00,2026-04-06 13:29:00+00:00,24580.5,24355.5,2026-04-06 13:30:00+00:00,target,51.0,50.25,225.0,0.22333333333333333,0.22666666666666666,0.2911111111111111,-0.0022222222222222222,100.5,24356.0,24580.0,124410,124551,24631.25,2026-04-06,124583
A4_k1_close_nearest,-1,2026-04-06 13:35:00+00:00,2026-04-06 13:34:00+00:00,24669.5,24714.75,2026-04-06 13:36:00+00:00,target,89.75,89.0,45.25,1.9668508287292819,1.9834254143646408,2.2320441988950277,-0.44751381215469616,178.0,24714.25,24675.25,124531,124544,24580.0,2026-04-06,124584
A4_k1_close_nearest,1,2026-04-06 13:40:00+00:00,2026-04-06 13:39:00+00:00,24610.75,24355.5,2026-04-06 13:51:00+00:00,target,94.75,94.0,255.25,0.3682664054848188,0.3712047012732615,0.4524975514201763,-0.12047012732615084,188.0,24356.0,24572.75,124410,124583,24705.25,2026-04-06,124585
A4_k1_close_nearest,-1,2026-04-07 13:35:00+00:00,2026-04-07 13:34:00+00:00,24537.25,24737.5,2026-04-07 13:41:00+00:00,target,26.5,25.75,200.25,0.1285892634207241,0.132334581772784,0.16729088639200998,-0.20599250936329588,51.5,24737.0,24596.5,124812,124853,24511.0,2026-04-07,124860
A4_k1_close_nearest,1,2026-04-07 13:45:00+00:00,2026-04-07 13:44:00+00:00,24513.25,24355.5,2026-04-07 14:06:00+00:00,stop,-157.5,-158.5,157.75,-1.0047543581616483,-0.9984152139461173,0.08082408874801902,-1.172741679873217,-317.0,24356.0,24511.0,124410,124856,24566.25,2026-04-07,124862
A4_k1_close_nearest,-1,2026-04-07 14:35:00+00:00,2026-04-07 14:34:00+00:00,24427.75,24737.5,2026-04-07 15:00:00+00:00,target,118.0,117.25,309.75,0.3785310734463277,0.38095238095238093,0.4188861985472155,-0.042776432606941084,234.5,24737.0,24448.25,124812,124870,24310.0,2026-04-07,124872
A4_k1_close_nearest,-1,2026-04-08 13:35:00+00:00,2026-04-08 13:34:00+00:00,25478.5,25573.75,2026-04-08 13:35:00+00:00,target,-13.5,-0.5,95.25,-0.005249343832020997,-0.14173228346456693,0.1889763779527559,-0.13123359580052493,-1.0,25573.25,25561.0,125119,125121,25492.25,2026-04-08,125136
A4_k1_close_nearest,1,2026-04-08 13:40:00+00:00,2026-04-08 13:39:00+00:00,25439.25,24257.0,2026-04-08 16:00:00+00:00,time,-44.5,-45.5,1182.25,-0.03848593783040812,-0.03764009304292662,0.03214210192429689,-0.16641996193698455,-91.0,24257.5,25434.0,124879,125034,25553.25,2026-04-08,125137
A4_k1_close_nearest,-1,2026-04-09 13:35:00+00:00,2026-04-09 13:34:00+00:00,25343.5,25573.75,2026-04-09 13:35:00+00:00,target,-2.5,-0.5,230.25,-0.002171552660152009,-0.010857763300760043,0.02714440825190011,-0.07057546145494029,-1.0,25573.25,25411.25,125119,125214,25346.25,2026-04-09,125412
A4_k1_close_nearest,-1,2026-04-09 13:45:00+00:00,2026-04-09 13:44:00+00:00,25416.0,25573.75,2026-04-09 13:53:00+00:00,target,81.25,80.5,157.75,0.5103011093502378,0.5150554675118859,0.5388272583201268,-0.061806656101426306,161.0,25573.25,25423.0,125119,125412,25335.0,2026-04-09,125414
A4_k1_close_nearest,1,2026-04-09 13:55:00+00:00,2026-04-09 13:54:00+00:00,25336.25,24675.5,2026-04-09 15:20:00+00:00,target,87.0,86.25,660.75,0.13053348467650397,0.13166855845629966,0.13242527430949677,-0.09080590238365494,172.5,24676.0,25335.0,124956,125412,25423.0,2026-04-09,125416
A4_k1_close_nearest,1,2026-04-10 13:30:00+00:00,2026-04-10 13:29:00+00:00,25631.0,25268.5,2026-04-10 13:30:00+00:00,target,7.25,6.5,362.5,0.01793103448275862,0.02,0.08,-0.022758620689655173,13.0,25269.0,25611.0,125349,125682,25638.0,2026-04-10,125687
A4_k1_close_nearest,1,2026-04-10 13:45:00+00:00,2026-04-10 13:44:00+00:00,25640.5,25268.5,2026-04-10 13:45:00+00:00,target,-2.25,-0.5,372.0,-0.0013440860215053765,-0.006048387096774193,0.049059139784946235,-0.004032258064516129,-1.0,25269.0,25607.5,125349,125677,25638.0,2026-04-10,125690
A4_k1_close_nearest,1,2026-04-10 14:05:00+00:00,2026-04-10 14:04:00+00:00,25606.5,25268.5,2026-04-10 14:32:00+00:00,target,81.75,81.0,338.0,0.23964497041420119,0.24186390532544377,0.2559171597633136,-0.0643491124260355,162.0,25269.0,25606.0,125349,125690,25688.0,2026-04-10,125694
A4_k1_close_nearest,-1,2026-04-10 15:10:00+00:00,2026-04-10 15:09:00+00:00,25671.25,25693.5,2026-04-10 15:15:00+00:00,stop,-22.0,-23.0,22.25,-1.0337078651685394,-0.9887640449438202,0.4044943820224719,-1.1910112359550562,-46.0,25693.0,25674.25,125700,125705,25626.75,2026-04-10,125707
A4_k1_close_nearest,1,2026-04-13 13:50:00+00:00,2026-04-13 13:49:00+00:00,25587.25,25230.0,2026-04-13 13:50:00+00:00,target,-31.75,-0.5,357.25,-0.0013995801259622112,-0.08887333799860042,0.07557732680195942,-0.009097270818754374,-1.0,25230.5,25490.5,125778,125965,25555.25,2026-04-13,125967
A4_k1_close_nearest,-1,2026-04-13 14:55:00+00:00,2026-04-13 14:54:00+00:00,25645.25,25710.0,2026-04-13 16:00:00+00:00,time,20.0,19.0,64.75,0.29343629343629346,0.3088803088803089,0.5328185328185329,-0.4555984555984556,38.0,25709.5,25649.0,125710,125971,25476.0,2026-04-13,125980
A4_k1_close_nearest,1,2026-04-14 13:30:00+00:00,2026-04-14 13:29:00+00:00,25972.0,25230.0,2026-04-14 13:30:00+00:00,target,27.0,26.25,742.0,0.03537735849056604,0.03638814016172507,0.07008086253369272,-0.00033692722371967657,52.5,25230.5,25966.0,125778,126216,25998.75,2026-04-14,126239
A4_k1_close_nearest,1,2026-04-14 15:10:00+00:00,2026-04-14 15:09:00+00:00,26089.25,25230.0,2026-04-14 15:20:00+00:00,target,44.0,43.25,859.25,0.0503345941227815,0.05120744835612453,0.059354087867326155,-0.002618562700029095,86.5,25230.5,26080.75,125778,126250,26133.0,2026-04-14,126259
A4_k1_close_nearest,-1,2026-04-16 13:35:00+00:00,2026-04-16 13:34:00+00:00,26709.25,26803.75,2026-04-16 13:35:00+00:00,target,1.5,0.75,94.5,0.007936507936507936,0.015873015873015872,0.164021164021164,-0.07936507936507936,1.5,26803.25,26763.0,126722,126755,26708.0,2026-04-16,126792
A4_k1_close_nearest,-1,2026-04-16 14:40:00+00:00,2026-04-16 14:39:00+00:00,26687.75,26803.75,2026-04-16 15:15:00+00:00,stop,-115.75,-116.75,116.0,-1.0064655172413792,-0.9978448275862069,0.09698275862068965,-1.0646551724137931,-233.5,26803.25,26696.0,126722,126803,26626.75,2026-04-16,126805
A4_k1_close_nearest,-1,2026-04-17 13:55:00+00:00,2026-04-17 13:54:00+00:00,27027.25,27129.0,2026-04-17 14:40:00+00:00,stop,-101.5,-102.5,101.75,-1.0073710073710074,-0.9975429975429976,0.23832923832923833,-1.1375921375921376,-205.0,27128.5,27035.25,127064,127070,26945.5,2026-04-17,127072
A4_k1_close_nearest,1,2026-04-20 13:35:00+00:00,2026-04-20 13:34:00+00:00,27127.25,26758.75,2026-04-20 13:35:00+00:00,target,-8.0,-1.25,368.5,-0.0033921302578018998,-0.021709633649932156,0.014925373134328358,-0.04952510176390773,-2.5,26759.25,27079.25,126966,127342,27119.0,2026-04-20,127344
A4_k1_close_nearest,1,2026-04-20 13:40:00+00:00,2026-04-20 13:39:00+00:00,27064.5,26758.75,2026-04-20 13:56:00+00:00,target,54.75,54.0,305.75,0.17661488143908421,0.17906786590351595,0.18233851185609157,-0.10629599345870809,108.0,26759.25,27055.0,126966,127339,27119.0,2026-04-20,127345
A4_k1_close_nearest,1,2026-04-20 14:20:00+00:00,2026-04-20 14:19:00+00:00,27052.75,26758.75,2026-04-20 16:00:00+00:00,time,-78.0,-79.0,294.0,-0.2687074829931973,-0.2653061224489796,0.1284013605442177,-0.5705782312925171,-158.0,26759.25,27050.25,126966,127351,27120.25,2026-04-20,127353
A4_k1_close_nearest,1,2026-04-21 13:35:00+00:00,2026-04-21 13:34:00+00:00,27075.5,26850.25,2026-04-21 13:56:00+00:00,target,60.25,59.5,225.25,0.2641509433962264,0.26748057713651496,0.26748057713651496,-0.14761376248612654,119.0,26850.75,27067.5,127158,127434,27135.5,2026-04-21,127620
A4_k1_close_nearest,-1,2026-04-21 14:45:00+00:00,2026-04-21 14:44:00+00:00,27140.25,27201.5,2026-04-21 14:45:00+00:00,target,3.75,3.0,61.25,0.04897959183673469,0.061224489795918366,0.2857142857142857,-0.08571428571428572,6.0,27201.0,27170.75,127629,127632,27136.75,2026-04-21,127634
A4_k1_close_nearest,1,2026-04-21 15:05:00+00:00,2026-04-21 15:04:00+00:00,27008.0,26850.25,2026-04-21 16:00:00+00:00,time,40.75,39.75,157.75,0.2519809825673534,0.2583201267828843,0.5974643423137876,-0.18858954041204437,79.5,26850.75,27000.5,127158,127392,27135.5,2026-04-21,127638
A4_k1_close_nearest,1,2026-04-22 13:35:00+00:00,2026-04-22 13:34:00+00:00,27140.75,26867.25,2026-04-22 14:01:00+00:00,target,74.5,73.75,273.5,0.2696526508226691,0.27239488117001825,0.27513711151736747,-0.062157221206581355,147.5,26867.75,27131.75,127694,127890,27215.0,2026-04-22,127896
A4_k1_close_nearest,-1,2026-04-22 14:05:00+00:00,2026-04-22 14:04:00+00:00,27201.75,27217.0,2026-04-22 14:07:00+00:00,stop,-15.0,-16.0,15.25,-1.0491803278688525,-0.9836065573770492,2.19672131147541,-1.4262295081967213,-32.0,27216.5,27215.0,127880,127883,27131.75,2026-04-22,127902
A4_k1_close_nearest,1,2026-04-22 15:05:00+00:00,2026-04-22 15:04:00+00:00,27264.25,26867.25,2026-04-22 15:24:00+00:00,target,58.75,58.0,397.0,0.14609571788413098,0.14798488664987405,0.15365239294710328,-0.01322418136020151,116.0,26867.75,27260.5,127694,127909,27322.75,2026-04-22,127914
