strategy,instrument,filter,session,entry_ts,side,signal_price,entry_price,target_price,stop_price,target_ticks,stop_ticks,exit_ts,exit_price,reason,gross_pnl,pnl,theoretical_gross_win
trend_pullback,ES,volatility+time_of_day,2024-12-30,2024-12-30 15:03:00+00:00,-1,5924.25,5924.0,5918.0,5929.25,25,20,2024-12-30 15:04:00+00:00,5929.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2024-12-31,2024-12-31 15:09:00+00:00,-1,5957.25,5957.0,5951.0,5962.25,25,20,2024-12-31 15:10:00+00:00,5962.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2024-12-31,2024-12-31 15:11:00+00:00,-1,5956.25,5956.0,5950.0,5961.25,25,20,2024-12-31 15:13:00+00:00,5961.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2024-12-31,2024-12-31 15:15:00+00:00,-1,5963.75,5963.5,5957.5,5968.75,25,20,2024-12-31 15:16:00+00:00,5969.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-02,2025-01-02 14:48:00+00:00,1,5950.75,5951.0,5957.0,5945.75,25,20,2025-01-02 14:49:00+00:00,5957.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-02,2025-01-02 14:51:00+00:00,1,5957.5,5957.75,5963.75,5952.5,25,20,2025-01-02 14:53:00+00:00,5963.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-02,2025-01-02 14:54:00+00:00,1,5972.75,5973.0,5979.0,5967.75,25,20,2025-01-02 15:00:00+00:00,5979.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-03,2025-01-03 14:51:00+00:00,-1,5940.5,5940.25,5934.25,5945.5,25,20,2025-01-03 14:52:00+00:00,5945.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-03,2025-01-03 14:54:00+00:00,-1,5947.25,5947.0,5941.0,5952.25,25,20,2025-01-03 15:00:00+00:00,5952.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-03,2025-01-03 15:04:00+00:00,1,5961.25,5961.5,5967.5,5956.25,25,20,2025-01-03 15:07:00+00:00,5956.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-06,2025-01-06 14:45:00+00:00,1,6047.25,6047.5,6053.5,6042.25,25,20,2025-01-06 15:02:00+00:00,6053.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-06,2025-01-06 15:04:00+00:00,1,6053.5,6053.75,6059.75,6048.5,25,20,2025-01-06 15:10:00+00:00,6048.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-06,2025-01-06 15:22:00+00:00,1,6057.5,6057.75,6063.75,6052.5,25,20,2025-01-06 15:35:00+00:00,6052.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-07,2025-01-07 14:57:00+00:00,-1,6032.5,6032.25,6026.25,6037.5,25,20,2025-01-07 15:00:00+00:00,6026.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-07,2025-01-07 15:04:00+00:00,-1,6005.25,6005.0,5999.0,6010.25,25,20,2025-01-07 15:08:00+00:00,5999.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-07,2025-01-07 15:09:00+00:00,-1,5997.75,5997.5,5991.5,6002.75,25,20,2025-01-07 15:12:00+00:00,6003.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-08,2025-01-08 14:46:00+00:00,-1,5938.25,5938.0,5932.0,5943.25,25,20,2025-01-08 14:47:00+00:00,5943.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-08,2025-01-08 14:48:00+00:00,-1,5942.25,5942.0,5936.0,5947.25,25,20,2025-01-08 14:49:00+00:00,5947.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-08,2025-01-08 14:51:00+00:00,1,5950.5,5950.75,5956.75,5945.5,25,20,2025-01-08 14:52:00+00:00,5945.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-10,2025-01-10 14:52:00+00:00,-1,5887.75,5887.5,5881.5,5892.75,25,20,2025-01-10 14:57:00+00:00,5893.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-10,2025-01-10 14:58:00+00:00,-1,5889.75,5889.5,5883.5,5894.75,25,20,2025-01-10 15:00:00+00:00,5883.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-10,2025-01-10 15:01:00+00:00,-1,5868.75,5868.5,5862.5,5873.75,25,20,2025-01-10 15:03:00+00:00,5862.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-13,2025-01-13 14:48:00+00:00,1,5825.0,5825.25,5831.25,5820.0,25,20,2025-01-13 14:53:00+00:00,5831.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-13,2025-01-13 14:55:00+00:00,1,5836.75,5837.0,5843.0,5831.75,25,20,2025-01-13 15:01:00+00:00,5831.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-13,2025-01-13 15:02:00+00:00,1,5833.75,5834.0,5840.0,5828.75,25,20,2025-01-13 15:06:00+00:00,5840.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-14,2025-01-14 14:50:00+00:00,-1,5895.25,5895.0,5889.0,5900.25,25,20,2025-01-14 14:53:00+00:00,5889.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-14,2025-01-14 14:56:00+00:00,-1,5888.75,5888.5,5882.5,5893.75,25,20,2025-01-14 14:58:00+00:00,5882.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-14,2025-01-14 15:08:00+00:00,1,5899.5,5899.75,5905.75,5894.5,25,20,2025-01-14 15:16:00+00:00,5905.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-15,2025-01-15 14:45:00+00:00,1,5974.0,5974.25,5980.25,5969.0,25,20,2025-01-15 14:48:00+00:00,5980.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-15,2025-01-15 14:51:00+00:00,1,5981.5,5981.75,5987.75,5976.5,25,20,2025-01-15 14:53:00+00:00,5976.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-15,2025-01-15 14:57:00+00:00,1,5980.25,5980.5,5986.5,5975.25,25,20,2025-01-15 15:12:00+00:00,5986.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-16,2025-01-16 14:46:00+00:00,-1,5987.25,5987.0,5981.0,5992.25,25,20,2025-01-16 14:59:00+00:00,5981.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-16,2025-01-16 15:03:00+00:00,-1,5977.5,5977.25,5971.25,5982.5,25,20,2025-01-16 15:05:00+00:00,5982.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-16,2025-01-16 15:36:00+00:00,-1,5979.0,5978.75,5972.75,5984.0,25,20,2025-01-16 15:38:00+00:00,5984.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-17,2025-01-17 14:52:00+00:00,1,6027.75,6028.0,6034.0,6022.75,25,20,2025-01-17 14:54:00+00:00,6022.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-17,2025-01-17 14:56:00+00:00,1,6025.25,6025.5,6031.5,6020.25,25,20,2025-01-17 14:58:00+00:00,6020.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-17,2025-01-17 15:07:00+00:00,1,6029.5,6029.75,6035.75,6024.5,25,20,2025-01-17 15:09:00+00:00,6024.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-21,2025-01-21 14:50:00+00:00,1,6067.75,6068.0,6074.0,6062.75,25,20,2025-01-21 14:53:00+00:00,6062.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-21,2025-01-21 15:01:00+00:00,-1,6057.75,6057.5,6051.5,6062.75,25,20,2025-01-21 15:08:00+00:00,6063.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-21,2025-01-21 15:11:00+00:00,-1,6049.0,6048.75,6042.75,6054.0,25,20,2025-01-21 15:16:00+00:00,6054.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-27,2025-01-27 14:46:00+00:00,1,6032.25,6032.5,6038.5,6027.25,25,20,2025-01-27 14:50:00+00:00,6027.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-27,2025-01-27 14:54:00+00:00,1,6033.25,6033.5,6039.5,6028.25,25,20,2025-01-27 15:04:00+00:00,6028.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-27,2025-01-27 15:17:00+00:00,-1,6020.25,6020.0,6014.0,6025.25,25,20,2025-01-27 15:21:00+00:00,6025.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-28,2025-01-28 14:46:00+00:00,-1,6029.0,6028.75,6022.75,6034.0,25,20,2025-01-28 14:52:00+00:00,6034.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-28,2025-01-28 15:00:00+00:00,1,6042.75,6043.0,6049.0,6037.75,25,20,2025-01-28 15:01:00+00:00,6049.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-28,2025-01-28 15:03:00+00:00,1,6054.75,6055.0,6061.0,6049.75,25,20,2025-01-28 15:08:00+00:00,6049.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-29,2025-01-29 15:05:00+00:00,1,6087.0,6087.25,6093.25,6082.0,25,20,2025-01-29 15:12:00+00:00,6081.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-29,2025-01-29 15:17:00+00:00,-1,6080.5,6080.25,6074.25,6085.5,25,20,2025-01-29 15:22:00+00:00,6085.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-29,2025-01-29 18:41:00+00:00,-1,6067.25,6067.0,6061.0,6072.25,25,20,2025-01-29 18:49:00+00:00,6072.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-30,2025-01-30 14:45:00+00:00,1,6095.25,6095.5,6101.5,6090.25,25,20,2025-01-30 14:47:00+00:00,6101.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-30,2025-01-30 14:54:00+00:00,1,6105.0,6105.25,6111.25,6100.0,25,20,2025-01-30 14:58:00+00:00,6099.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-30,2025-01-30 15:01:00+00:00,-1,6094.75,6094.5,6088.5,6099.75,25,20,2025-01-30 15:02:00+00:00,6088.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-31,2025-01-31 18:32:00+00:00,-1,6114.5,6114.25,6108.25,6119.5,25,20,2025-01-31 18:33:00+00:00,6108.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-31,2025-01-31 18:36:00+00:00,-1,6102.5,6102.25,6096.25,6107.5,25,20,2025-01-31 18:37:00+00:00,6096.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-01-31,2025-01-31 18:41:00+00:00,-1,6108.5,6108.25,6102.25,6113.5,25,20,2025-01-31 18:44:00+00:00,6102.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-03,2025-02-03 14:46:00+00:00,-1,5970.5,5970.25,5964.25,5975.5,25,20,2025-02-03 14:47:00+00:00,5975.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-03,2025-02-03 14:48:00+00:00,-1,5973.0,5972.75,5966.75,5978.0,25,20,2025-02-03 14:53:00+00:00,5966.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-03,2025-02-03 14:55:00+00:00,-1,5962.5,5962.25,5956.25,5967.5,25,20,2025-02-03 14:56:00+00:00,5967.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-04,2025-02-04 14:57:00+00:00,1,6035.25,6035.5,6041.5,6030.25,25,20,2025-02-04 15:00:00+00:00,6041.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-04,2025-02-04 15:02:00+00:00,1,6041.75,6042.0,6048.0,6036.75,25,20,2025-02-04 15:08:00+00:00,6048.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-04,2025-02-04 15:10:00+00:00,1,6053.0,6053.25,6059.25,6048.0,25,20,2025-02-04 15:30:00+00:00,6047.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-05,2025-02-05 15:06:00+00:00,-1,6034.25,6034.0,6028.0,6039.25,25,20,2025-02-05 15:10:00+00:00,6039.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-05,2025-02-05 15:11:00+00:00,-1,6035.75,6035.5,6029.5,6040.75,25,20,2025-02-05 15:13:00+00:00,6041.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-05,2025-02-05 15:27:00+00:00,1,6048.0,6048.25,6054.25,6043.0,25,20,2025-02-05 15:32:00+00:00,6042.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-06,2025-02-06 15:45:00+00:00,-1,6090.75,6090.5,6084.5,6095.75,25,20,2025-02-06 16:10:00+00:00,6096.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-06,2025-02-06 19:38:00+00:00,-1,6078.5,6078.25,6072.25,6083.5,25,20,2025-02-06 19:49:00+00:00,6083.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-07,2025-02-07 14:46:00+00:00,1,6120.0,6120.25,6126.25,6115.0,25,20,2025-02-07 15:00:00+00:00,6114.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-07,2025-02-07 15:01:00+00:00,-1,6104.0,6103.75,6097.75,6109.0,25,20,2025-02-07 15:02:00+00:00,6097.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-07,2025-02-07 15:03:00+00:00,-1,6096.5,6096.25,6090.25,6101.5,25,20,2025-02-07 15:04:00+00:00,6090.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-10,2025-02-10 14:59:00+00:00,1,6075.75,6076.0,6082.0,6070.75,25,20,2025-02-10 15:04:00+00:00,6082.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-10,2025-02-10 15:07:00+00:00,1,6086.0,6086.25,6092.25,6081.0,25,20,2025-02-10 15:45:00+00:00,6092.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-11,2025-02-11 15:08:00+00:00,-1,6069.25,6069.0,6063.0,6074.25,25,20,2025-02-11 15:12:00+00:00,6074.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-11,2025-02-11 15:17:00+00:00,1,6073.75,6074.0,6080.0,6068.75,25,20,2025-02-11 15:28:00+00:00,6080.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-12,2025-02-12 14:45:00+00:00,1,6044.75,6045.0,6051.0,6039.75,25,20,2025-02-12 14:50:00+00:00,6051.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-12,2025-02-12 14:51:00+00:00,1,6052.0,6052.25,6058.25,6047.0,25,20,2025-02-12 15:00:00+00:00,6046.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-12,2025-02-12 15:04:00+00:00,-1,6037.5,6037.25,6031.25,6042.5,25,20,2025-02-12 15:07:00+00:00,6042.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-13,2025-02-13 14:53:00+00:00,1,6081.5,6081.75,6087.75,6076.5,25,20,2025-02-13 14:59:00+00:00,6087.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-13,2025-02-13 15:00:00+00:00,1,6088.0,6088.25,6094.25,6083.0,25,20,2025-02-13 15:02:00+00:00,6094.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-13,2025-02-13 15:05:00+00:00,1,6090.25,6090.5,6096.5,6085.25,25,20,2025-02-13 15:07:00+00:00,6085.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-14,2025-02-14 16:23:00+00:00,-1,6132.5,6132.25,6126.25,6137.5,25,20,2025-02-14 16:27:00+00:00,6137.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-18,2025-02-18 14:45:00+00:00,-1,6136.25,6136.0,6130.0,6141.25,25,20,2025-02-18 15:01:00+00:00,6130.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-18,2025-02-18 15:05:00+00:00,-1,6132.25,6132.0,6126.0,6137.25,25,20,2025-02-18 15:13:00+00:00,6137.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-18,2025-02-18 19:12:00+00:00,-1,6123.75,6123.5,6117.5,6128.75,25,20,2025-02-18 19:24:00+00:00,6129.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-19,2025-02-19 15:34:00+00:00,1,6138.5,6138.75,6144.75,6133.5,25,20,2025-02-19 15:56:00+00:00,6133.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-19,2025-02-19 19:17:00+00:00,1,6160.75,6161.0,6167.0,6155.75,25,20,2025-02-19 20:28:00+00:00,6155.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-20,2025-02-20 14:46:00+00:00,-1,6136.75,6136.5,6130.5,6141.75,25,20,2025-02-20 14:52:00+00:00,6130.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-20,2025-02-20 14:56:00+00:00,-1,6126.25,6126.0,6120.0,6131.25,25,20,2025-02-20 14:58:00+00:00,6120.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-20,2025-02-20 15:01:00+00:00,-1,6108.0,6107.75,6101.75,6113.0,25,20,2025-02-20 15:03:00+00:00,6113.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-21,2025-02-21 14:54:00+00:00,-1,6116.25,6116.0,6110.0,6121.25,25,20,2025-02-21 15:00:00+00:00,6110.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-21,2025-02-21 15:05:00+00:00,-1,6109.25,6109.0,6103.0,6114.25,25,20,2025-02-21 15:09:00+00:00,6114.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-21,2025-02-21 15:21:00+00:00,-1,6105.5,6105.25,6099.25,6110.5,25,20,2025-02-21 15:27:00+00:00,6099.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-24,2025-02-24 14:46:00+00:00,-1,6039.0,6038.75,6032.75,6044.0,25,20,2025-02-24 14:50:00+00:00,6032.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-24,2025-02-24 14:51:00+00:00,-1,6032.25,6032.0,6026.0,6037.25,25,20,2025-02-24 14:53:00+00:00,6026.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-24,2025-02-24 14:55:00+00:00,-1,6021.0,6020.75,6014.75,6026.0,25,20,2025-02-24 15:01:00+00:00,6014.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-25,2025-02-25 14:46:00+00:00,-1,5992.0,5991.75,5985.75,5997.0,25,20,2025-02-25 14:50:00+00:00,5985.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-25,2025-02-25 14:58:00+00:00,-1,5977.75,5977.5,5971.5,5982.75,25,20,2025-02-25 15:00:00+00:00,5971.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-25,2025-02-25 15:01:00+00:00,-1,5965.75,5965.5,5959.5,5970.75,25,20,2025-02-25 15:02:00+00:00,5971.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-26,2025-02-26 14:45:00+00:00,1,5988.5,5988.75,5994.75,5983.5,25,20,2025-02-26 14:48:00+00:00,5994.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-26,2025-02-26 14:51:00+00:00,1,6001.5,6001.75,6007.75,5996.5,25,20,2025-02-26 15:03:00+00:00,6007.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-26,2025-02-26 15:09:00+00:00,1,6008.0,6008.25,6014.25,6003.0,25,20,2025-02-26 15:12:00+00:00,6014.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-27,2025-02-27 14:47:00+00:00,-1,5986.0,5985.75,5979.75,5991.0,25,20,2025-02-27 14:48:00+00:00,5979.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-27,2025-02-27 14:50:00+00:00,-1,5977.75,5977.5,5971.5,5982.75,25,20,2025-02-27 14:53:00+00:00,5971.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-27,2025-02-27 14:54:00+00:00,-1,5964.5,5964.25,5958.25,5969.5,25,20,2025-02-27 14:56:00+00:00,5958.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-28,2025-02-28 14:53:00+00:00,1,5883.5,5883.75,5889.75,5878.5,25,20,2025-02-28 14:55:00+00:00,5878.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-28,2025-02-28 14:57:00+00:00,-1,5872.0,5871.75,5865.75,5877.0,25,20,2025-02-28 14:58:00+00:00,5877.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-02-28,2025-02-28 14:59:00+00:00,1,5884.0,5884.25,5890.25,5879.0,25,20,2025-02-28 15:00:00+00:00,5890.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-03,2025-03-03 14:45:00+00:00,-1,5971.75,5971.5,5965.5,5976.75,25,20,2025-03-03 14:47:00+00:00,5977.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-03,2025-03-03 14:48:00+00:00,-1,5974.25,5974.0,5968.0,5979.25,25,20,2025-03-03 14:49:00+00:00,5968.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-03,2025-03-03 14:50:00+00:00,-1,5964.75,5964.5,5958.5,5969.75,25,20,2025-03-03 14:51:00+00:00,5970.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-04,2025-03-04 14:49:00+00:00,-1,5802.25,5802.0,5796.0,5807.25,25,20,2025-03-04 14:50:00+00:00,5796.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-04,2025-03-04 14:52:00+00:00,-1,5795.25,5795.0,5789.0,5800.25,25,20,2025-03-04 14:53:00+00:00,5789.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-04,2025-03-04 14:55:00+00:00,-1,5791.5,5791.25,5785.25,5796.5,25,20,2025-03-04 14:59:00+00:00,5785.25,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-05,2025-03-05 14:45:00+00:00,1,5807.5,5807.75,5813.75,5802.5,25,20,2025-03-05 14:46:00+00:00,5802.25,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-05,2025-03-05 14:54:00+00:00,-1,5787.0,5786.75,5780.75,5792.0,25,20,2025-03-05 14:56:00+00:00,5780.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-05,2025-03-05 14:57:00+00:00,-1,5775.5,5775.25,5769.25,5780.5,25,20,2025-03-05 14:58:00+00:00,5780.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-06,2025-03-06 14:46:00+00:00,-1,5760.25,5760.0,5754.0,5765.25,25,20,2025-03-06 14:48:00+00:00,5765.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-06,2025-03-06 15:04:00+00:00,1,5781.5,5781.75,5787.75,5776.5,25,20,2025-03-06 15:05:00+00:00,5787.75,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-06,2025-03-06 15:06:00+00:00,1,5788.75,5789.0,5795.0,5783.75,25,20,2025-03-06 15:08:00+00:00,5795.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-07,2025-03-07 14:45:00+00:00,1,5759.25,5759.5,5765.5,5754.25,25,20,2025-03-07 14:47:00+00:00,5765.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-07,2025-03-07 14:48:00+00:00,1,5771.75,5772.0,5778.0,5766.75,25,20,2025-03-07 14:50:00+00:00,5766.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-07,2025-03-07 14:51:00+00:00,1,5770.75,5771.0,5777.0,5765.75,25,20,2025-03-07 14:53:00+00:00,5777.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-10,2025-03-10 13:50:00+00:00,1,5701.75,5702.0,5708.0,5696.75,25,20,2025-03-10 13:51:00+00:00,5696.5,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-10,2025-03-10 13:52:00+00:00,-1,5692.25,5692.0,5686.0,5697.25,25,20,2025-03-10 13:54:00+00:00,5686.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-10,2025-03-10 13:58:00+00:00,-1,5694.75,5694.5,5688.5,5699.75,25,20,2025-03-10 14:00:00+00:00,5688.5,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-11,2025-03-11 13:46:00+00:00,1,5616.75,5617.0,5623.0,5611.75,25,20,2025-03-11 13:48:00+00:00,5623.0,target,300.0,296.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-11,2025-03-11 13:49:00+00:00,1,5630.0,5630.25,5636.25,5625.0,25,20,2025-03-11 13:51:00+00:00,5624.75,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-11,2025-03-11 13:56:00+00:00,-1,5611.75,5611.5,5605.5,5616.75,25,20,2025-03-11 13:58:00+00:00,5617.0,stop,-275.0,-278.5,312.5
trend_pullback,ES,volatility+time_of_day,2025-03-12,2025-03-12 13:46:00+00:00,-1,5621.5,5621.25,5615.25,5626.5,25,20,2025-03-12 13:48:00+00:00,5615.25,target,300.0,296.5,312.5
