session,c0,p1530,p1600,r_rod,side,gross,pnl,traded,always_long_pnl,r_onfh,onfh_pnl,notional
2025-07-22,23344.25,23239.0,23221.0,-0.004508604902706215,-1,36.0,34.0,True,-38.0,-0.008642385169795541,34.0,46478.0
2025-07-23,23221.0,23293.25,23324.5,0.0031114077774427873,1,62.5,60.5,True,60.5,-0.0023793118298092164,-64.5,46586.5
2025-07-24,23324.5,23415.75,23376.5,0.003912195331089663,1,-78.5,-80.5,True,-80.5,0.0016613432227914338,-80.5,46831.5
2025-07-25,23376.5,23439.5,23422.75,0.0026950142236861208,1,-33.5,-35.5,True,-35.5,0.0005668085470451611,-35.5,46879.0
2025-07-28,23422.75,23462.0,23491.75,0.0016757212539091348,1,59.5,57.5,True,57.5,0.004151946291532704,57.5,46924.0
2025-07-29,23491.75,23458.5,23457.0,-0.0014153905094341779,-1,3.0,1.0,True,-5.0,0.004171677290963904,-5.0,46917.0
2025-07-30,23457.0,23394.75,23484.25,-0.002653792045018588,-1,-179.0,-181.0,True,177.0,0.0011190689346463056,177.0,46789.5
2025-07-31,23484.25,23377.5,23354.0,-0.004545599710444215,-1,47.0,45.0,True,-49.0,0.007952138135133069,-49.0,46755.0
2025-08-01,23354.0,22877.0,22880.75,-0.020424766635265934,-1,-7.5,-9.5,True,5.5,-0.020210670548942322,-9.5,45754.0
2025-08-04,22880.75,23266.5,23296.75,0.01685915015897632,1,60.5,58.5,True,58.5,0.015985052937512956,58.5,46533.0
2025-08-05,23296.75,23171.0,23133.75,-0.005397748613003905,-1,74.5,72.5,True,-76.5,0.003487610932855434,-76.5,46342.0
2025-08-06,23133.75,23430.5,23424.75,0.01282757875398488,1,-11.5,-13.5,True,-13.5,0.002896201437293966,-13.5,46861.0
2025-08-07,23424.75,23395.25,23502.0,-0.00125935175402081,-1,-213.5,-215.5,True,211.5,0.009808002219874323,211.5,46790.5
2025-08-08,23502.0,23707.25,23713.75,0.008733299293677055,1,13.0,11.0,True,11.0,0.006031401582843987,11.0,47414.5
2025-08-11,23713.75,23662.25,23638.5,-0.0021717358072848025,-1,47.5,45.5,True,-49.5,0.0013178008539349584,-49.5,47324.5
